ID,Site,Length,Width,Thickness,Other typologies,Angle 1,Angle 2,Angle 3,Angle 4,Angle 5,Bow,Area,Long base,Short base,Campaign,Layer,Colour,Distal side length,Proximal side length,Date,Date BP,Calibrated date,Sd Date BP,Direction bow,Direction short base,Direction distal side,Direction proximal side,Excavated by,Extension bow,Extension short base,Extension distal side,Extension proximal side,Phase,Reliability,Broad Shape,Type Fortea,Type García-Puchol,Type Juan-Cabanilles,Original museum ID,Location museum ID,Inclination bow,Inclination short base,Inclination distal side,Inclination proximal side,Shape Proximal,Reliability proximal,Shape distal,Reliability distal,Shape short base,Reliability short base,Shape bow,Reliability bow,Raw material,Microburin,Archaeological level,Comments,Outline vertex,Orientation,Grid,Residual retouch,Sector,Symmetry,Sub-grid,Location,X,Y,Z,Vertex,X_geo,Y_geo,Z_geo
491,Cueva de la Cocina,1.91,0.75,0.16,,38.49,30.68,0,0,110.83,0,0.68,1.94,0,1942,Netejes,Crema,1.29,1.06,6/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,1180,120375,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Convex pronunciat,Complet,No escau,No escau,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Pedunculat punta,,,
492,Cueva de la Cocina,2,0.74,0.17,,36.33,29.12,0,0,114.54,0,0.75,2.19,0,1942,Netejes,Gris,1.43,1.17,6/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,94.85,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),1180,120375,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Complet,No escau,No escau,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Pedunculat quadrat,,,
493,Cueva de la Cocina,2,0.81,0.23,,38.03,31.34,0,0,110.63,0,0.79,2.24,0,1942,Netejes,Marrò,1.48,1.25,6/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,93.35,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),1180,120375,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Incomplet,No escau,No escau,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Pedunculat quadrat,,,
494,Cueva de la Cocina,1.57,0.82,0.22,,36.88,29.39,0,0,113.73,0,0.62,2.35,0,1942,Netejes,Gris,1.55,1.26,6/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Part trencada,Continu,,75.87,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,1180,120375,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Còncau,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Pedunculat punta,,,
495,Cueva de la Cocina,1.72,0.82,0.24,,26.21,36.04,0,0,117.75,0,0.82,2.55,0,1942,Netejes,Gris,1.28,1.7,6/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Part trencada,,79.01,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,1180,120375,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Convex suau baix,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Dreta,,No,Tierra removida (rincón S),No,,SIP,,,,Pedunculat punta,,,
496,Cueva de la Cocina,1.61,0.73,0.17,,57.86,21.55,0,0,100.58,0,0.61,2.02,0,1942,Netejes,Gris,1.74,0.76,6/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,90.9,Triangle,G17. Triángulo escaleno con el lado pequeño cóncavo,Ta 9.3.9 Triángulo escaleno con el lado pequeño cóncavo,G3. Triángulo de retoque abrupto,1160,120375,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Còncau,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Si,,,
497,Cueva de la Cocina,1.64,0.61,0.2,,22.83,44.88,0,0,112.28,0,0.57,1.98,0,1942,Netejes,Blanc,0.83,1.51,6/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,92.75,Triangle,G12. Triángulo escaleno,Ta 9.3.3 Triángulo escaleno,G3. Triángulo de retoque abrupto,1180,120375,No escau,No escau,Abrupte,Abrupte,Rectilini,Incomplet,Còncau suau,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Dreta,,Si,Tierra removida (rincón S),No,,SIP,,,,Si,,,
498,Cueva de la Cocina,2.07,0.64,0.19,,25.16,27.34,0,0,127.49,0,0.73,2.1,0,1942,Netejes,Gris,1.12,1.21,6/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G9. Triángulo isósceles,Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,1180,120375,No escau,No escau,Abrupte,Abrupte,Rectilini,Complet,Còncau alt,Complet,No escau,No escau,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,Tierra removida (rincón S),Sí,,SIP,,,,Si,,,
499,Cueva de la Cocina,1.99,0.65,0.26,,25.42,27.05,0,0,127.54,0,0.78,2.01,0,1942,Netejes,Gris,1.09,1.15,6/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,,100,Triangle,G9. Triángulo isósceles,Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,1180,120375,No escau,No escau,Abrupte,Abrupte,Rectilini,Complet,Convex pronunciat,Complet,No escau,No escau,No escau,No escau,Calcària,No,,,NA,Esquerra,,No,Tierra removida (rincón S),Sí,,SIP,,,,Si,,,
500,Cueva de la Cocina,1.81,0.96,0.22,,55.6,41.5,119.8,143.1,0,0,0.86,1.91,0.3,1942,Netejes,Marrò,1.33,1.1,6/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,96.82,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),1180,120375,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Incomplet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Taprezoidal,,,
501,Cueva de la Cocina,2.03,0.99,0.22,,49.91,39.37,126.05,144.67,0,0,1.17,2.2,0.34,1942,Netejes,Variat,1.41,1.2,6/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,94.17,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),1180,120375,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Incomplet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Taprezoidal,,,
502,Cueva de la Cocina,1.5,0.75,0.14,,50.21,39.92,137.43,132.45,0,0,0.8,1.94,0.62,1942,Netejes,Variat,1.07,0.79,6/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Part trencada,Continu,,88.26,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),1181,120375,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Rectilini desplaçat,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Taprezoidal,,,
503,Cueva de la Cocina,1.76,0.97,0.21,,57.81,38.77,123.53,139.89,0,0,0.84,1.81,0.43,1942,Netejes,Crema,1.18,0.86,6/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Microburi,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),1181,120375,No escau,Inexistent,Abrupte,Abrupte,Microburi,Complet,Còncau pronunciat,Complet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,Si,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Taprezoidal,,,
504,Cueva de la Cocina,1.61,0.69,0.44,,53.34,38.36,116.65,151.65,0,0,0.56,1.63,0.41,1942,Netejes,Marrò clar,0.94,0.82,6/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),1180,120375,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Complet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Taprezoidal,,,
505,Cueva de la Cocina,2.26,0.44,0.2,,29.13,27.66,0,0,0,2.45,0.68,2.28,0,1942,Netejes,Melat,1.15,1.26,6/3/2018,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,100,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1176,120375,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Convex suau,No escau,Convex,No escau,Centrat suau,Complet,Sílex Rubefactat,No,,,NA,Esquerra,,No,Tierra removida (rincón S),Sí,,SIP,,,,Segmentoide,,,
506,Cueva de la Cocina,2.03,0.6,0.29,,42.12,28.65,0,0,0,2.91,0.9,2.58,0,1942,Netejes,Melat,1.6,1.24,6/3/2018,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,87.58,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1176,120375,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Convex,No escau,Convex,No escau,Abrupte esquerra,Incomplet,Sílex Rubefactat,No,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Segmentoide,,,
507,Cueva de la Cocina,2.41,0.6,0.23,,29.52,26.82,0,0,0,3.3,1.14,3.08,0,1942,Netejes,Gris,1.59,1.68,6/3/2018,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,85.4,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1178,120375,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Convex pronunciat,No escau,Convex,No escau,Centrat suau,Incomplet,Sílex Rubefactat,No,,,NA,Esquerra,,No,Tierra removida (rincón S),Sí,,SIP,,,,Segmentoide,,,
508,Cueva de la Cocina,1.96,0.55,0.2,,31.33,19.05,0,0,0,2.95,0.8,2.79,0,1942,Netejes,Gris,1.75,1.16,6/3/2018,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,82.14,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1178,120375,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Rectilini recte,No escau,Convex,No escau,Centrat suau,Incomplet,Sílex,No,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Segmentoide,,,
509,Cueva de la Cocina,2,0.53,0.25,,31.14,28.83,0,0,0,2.24,0.65,2.01,0,1942,Netejes,Gris,1.29,0.94,6/3/2018,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,,100,Segment,G1. Segmento o media luna,Sa 9.5 Segmento de retoque abrupto,G1. Segmento de retoque abrupto,1178,120375,No escau,Abrupte,Abrupte,Abrupte,Convex,No escau,Convex pronunciat,No escau,Convex,No escau,Centrat suau,Complet,Sílex,No,,,NA,Esquerra,,No,Tierra removida (rincón S),No,,SIP,,,,Segmentoide,,,
510,Cueva de la Cocina,1.77,0.94,0.16,,46.68,57.04,130.51,125.77,0,0,1.12,2.07,0.82,1941,1,Gris oscur,0.91,1.1,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,B2,96.19,Trapezi,G2. Trapecio simétrico,TRa 9.1.1 Trapecio simétrico,G5. Trapecio simétrico,586,120103,No escau,Inexistent,Abrupte,Abrupte,Concau suau,Incomplet,Rectilini desplaçat,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Dreta,,Si,Cata SE,No,,SIP,,,,Taprezoidal,,,
511,Cueva de la Cocina,1.15,1.07,0.19,,43.22,37.79,153.56,125.43,0,0,0.69,2.36,0.25,1941,2,Gris clar,1.52,1.26,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,B2,62.29,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),No en té,120081,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Taprezoidal,,,
512,Cueva de la Cocina,1.33,0.99,0.2,,73.76,43.91,95.12,147.21,0,0,0.82,1.34,0.27,1941,2,Gris clar,1.16,0.89,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Microburi,B2,100,Trapezi,G4. Trapecio rectángulo o de Vielle,TRa 9.1.3 Trapecio rectángulo,G11. Trapecio rectángulo con lado menor rectilíneo o cóncavo,No en té,120082,No escau,Inexistent,Abrupte,Abrupte,Microburi,Complet,Convex suau,Complet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,Si,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Taprezoidal,,,
513,Cueva de la Cocina,1.89,0.88,0.22,,38.86,31.39,134.45,155.3,0,0,0.9,2.45,0.2,1941,2,Mel clar,1.48,1.27,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,B2,91.92,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),509,120105,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Incomplet,Inexistent,Complet,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Taprezoidal,,,
514,Cueva de la Cocina,1.84,1.12,0.21,,43.73,52.82,148,115.45,0,0,1.06,2.07,0.39,1941,2,Melat,1.23,1.3,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,B2,94.89,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),509,120105,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Dreta,,No,Principal,No,,SIP,,,,Taprezoidal,,,
515,Cueva de la Cocina,1.8,0.88,0.24,,49.34,59.12,137.27,114.26,0,0,0.86,1.82,0.62,1941,2,Melat,1.01,1.05,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,B2,100,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),514,120105,No escau,Inexistent,Abrupte,Abrupte,Concau alt,Complet,Rectilini regular,Complet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Dreta,,No,Principal,No,,SIP,,,,Taprezoidal,,,
516,Cueva de la Cocina,1.9,1.03,0.16,,39.56,38.68,139.59,142.18,0,0,1,2.58,0.27,1941,2,Salmó,1.5,1.48,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,B2,81.25,Trapezi,G5. Trapecio con un lado cóncavo,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),511,120105,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau suau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Dreta,,No,Principal,Sí,,SIP,,,,Taprezoidal,,,
517,Cueva de la Cocina,1.73,0.56,0.25,,43.8,36.35,0,0,0,2.1,0.59,1.75,0,1941,2,Gris,1.14,0.94,20/3/2018,,,,No escau,Directa,Directa,Directa,Pericot,No escau,Continu,Continu,Continu,B2,100,Trapezi,G8. Trapecio con la base pequeña retocada,TRa 9.1.7 Trapecio con la base pequeña retocada,G17. Trapecio con la base pequeña retocada,516,120105,No escau,Abrupte,Abrupte,Abrupte,Rectilini,No escau,Rectilini regular,No escau,Rectilini,No escau,No escau,Complet,Sílex Juràssic,No,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Taprezoidal,,,
518,Cueva de la Cocina,1.77,0.84,0.17,,43.91,36.13,0,0,99.96,0,0.77,1.9,0,1941,2,Gris oscur,1.34,1.14,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,B2,96.76,Trapezi,G3. Trapecio asimétrico,TRa 9.1.2 Trapecio asimétrico,G6. Trapecio asimétrico,509,120105,No escau,Inexistent,Abrupte,Abrupte,Rectilini,Incomplet,Còncau,Complet,Inexistent,No escau,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,Si,Principal,No,,SIP,,,,Taprezoidal,,,
519,Cueva de la Cocina,2.4,0.68,0.18,,13.86,23.74,0,0,142.4,0,0.99,3.83,0,1941,2,Crema,1.51,2.53,20/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,B2,80.33,Triangle,G12. Triángulo escaleno,Ta 9.3.3 Triángulo escaleno,G3. Triángulo de retoque abrupto,509,120105,No escau,No escau,Abrupte,Abrupte,Rectilini,Incomplet,Còncau suau,Incomplet,No escau,No escau,No escau,No escau,Sílex Rubefactat,No,,,NA,Dreta,,No,Principal,No,,SIP,,,,Si,,,
520,Cueva de la Cocina,1.76,0.82,0.15,,40.62,26.19,0,0,113.19,0,0.8,1.8,0,1941,2,Variat,1.27,0.86,20/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Microburi,B2,100,Triangle,G9. Triángulo isósceles,Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,513,120105,No escau,No escau,Abrupte,Abrupte,Microburi,Complet,Convex,Complet,No escau,No escau,No escau,No escau,Sílex Rubefactat,Si,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Si,,,
521,Cueva de la Cocina,1.75,0.82,0.22,,25.1,42.43,0,0,112.47,0,0.82,2.03,0,1941,2,Crema,0.93,1.48,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Microburi,Continu,B2,93.83,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),509,120105,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau,Complet,No escau,No escau,No escau,No escau,Sílex Rubefactat,Si,,,NA,Dreta,,No,Principal,No,,SIP,,,,Pedunculat quadrat,,,
522,Cueva de la Cocina,1.61,0.88,0.16,,57.95,30.8,0,0,91.25,0,0.66,1.84,0,1941,2,Gris,1.56,0.94,20/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,B2,94.61,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,509,120105,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Incomplet,No escau,No escau,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Pedunculat punta,,,
523,Cueva de la Cocina,1.8,0.71,0.22,,21.56,18.23,0,0,140.21,0,0.77,2.8,0,1941,2,Gris,1.61,1.37,20/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,B2,83.57,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,509,120105,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Rectilini regular,Incomplet,No escau,No escau,No escau,No escau,Sílex Juràssic,No,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Pedunculat punta,,,
524,Cueva de la Cocina,1.83,0.88,0.22,,40.77,37.27,0,0,101.96,0,0.78,1.89,0,1941,2,Melat,1.26,1.17,20/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,B2,97.1,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,509,120105,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Complet,No escau,No escau,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,Principal,Sí,,SIP,,,,Pedunculat punta,,,
525,Cueva de la Cocina,2.42,0.88,0.24,,36.88,28.67,0,0,114.46,0,1,2.47,0,1941,2,Mel clar,1.63,1.3,20/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,B2,100,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,509,120105,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Complet,No escau,No escau,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Pedunculat punta,,,
526,Cueva de la Cocina,1.92,0.81,0.22,,40.26,26.74,0,0,113.01,0,0.77,2.4,0,1941,2,Melat,1.69,1.17,20/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,B2,93.67,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,509,120105,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Incomplet,No escau,No escau,No escau,No escau,Sílex Rubefactat,No,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Pedunculat punta,,,
527,Cueva de la Cocina,2.55,0.84,0.17,,33.32,29.93,0,0,116.75,0,1.11,2.57,0,1941,2,Crema,1.59,1.44,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,B2,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),509,120105,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Convex baix,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Pedunculat quadrat,,,
528,Cueva de la Cocina,1.83,0.73,0.23,,37.18,33.76,0,0,109.06,0,0.59,1.82,0,1941,2,Gris oscur,1.17,1.07,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,B2,100,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),509,120105,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Pedunculat quadrat,,,
529,Cueva de la Cocina,1.76,0.78,0.12,,42.96,23.4,0,0,113.64,0,0.79,2.41,0,1941,2,Rosa,1.79,1.04,20/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,B2,89.95,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,508,120105,No escau,No escau,Abrupte,Abrupte,Concau,Incomplet,Còncau pronunciat,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Pedunculat punta,,,
530,Cueva de la Cocina,1.48,0.81,0.22,,46.9,29.03,0,0,104.07,0,0.64,2.1,0,1941,2,Crema,1.58,1.05,20/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Continu,B2,85.07,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,610,120106,No escau,No escau,Abrupte,Abrupte,Concau,Complet,Còncau pronunciat,Incomplet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Pedunculat punta,,,
531,Cueva de la Cocina,1.65,0.88,0.24,,40.65,47.4,156.43,115.53,0,0,0.78,1.76,0.21,1941,2,Crema,1.06,1.1,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,B2,96.27,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.4 Trapecio con un lado cóncavo,G8. Trapecio con lado(s) cóncavo(s),609,120106,No escau,Inexistent,Abrupte,Abrupte,Concau,Complet,Còncau suau,Incomplet,Inexistent,Complet,No escau,No escau,Sílex Rubefactat,No,,,NA,Dreta,,No,Principal,No,,SIP,,,,Taprezoidal,,,
532,Cueva de la Cocina,1.68,0.76,0.2,,36.23,30.22,0,0,113.55,0,0.7,2.26,0,1941,2,Variat,1.46,1.24,20/3/2018,,,,No escau,Inexistent,Directa,Directa,Pericot,No escau,Inexistent,Continu,Continu,B2,81.26,Trapezi,G6. Trapecio con dos lados cóncavos,TRa 9.1.5 Trapecio con dos lados cóncavos,G8. Trapecio con lado(s) cóncavo(s),No en té,120107,No escau,Inexistent,Abrupte,Abrupte,Concau,Incomplet,Còncau alt,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,Principal,No,,SIP,,,,Pedunculat quadrat,,,
533,Cueva de la Cocina,1.65,0.71,0.24,,29.71,27.08,0,0,123.2,0,0.63,2.48,0,1941,2,Blanc,1.47,1.35,20/3/2018,,,,No escau,No escau,Directa,Directa,Pericot,No escau,No escau,Continu,Part trencada,B2,75.68,Triangle,G18. Triángulo con dos lados cóncavos (tipo Cocina),Ta 9.3.1 Triángulo isósceles,G3. Triángulo de retoque abrupto,No en té,120107,No escau,No escau,Abrupte,Abrupte,Part trencada,Incomplet,Convex suau,Complet,No escau,No escau,No escau,No escau,Sílex,No,,,NA,Esquerra,,No,Principal,Sí,,SIP,,,,Pedunculat arrodonit,,,
